"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.456705282E0,2.636264086E0,5.644228458E-1,-4.683671296E-1
2.466419553E0,2.679023266E0,3.481829464E-1,-4.879142344E-1
2.476133042E0,2.635042429E0,2.272351831E-1,-5.465555787E-1
2.485845698E0,2.619160414E0,2.235700935E-1,-6.687250137E-1
2.495559188E0,2.716895819E0,4.410317242E-1,-8.397622705E-1
2.505273511E0,2.851282358E0,7.049177289E-1,-9.521581531E-1
2.514986896E0,2.840286970E0,9.626953006E-1,-9.191724062E-1
2.524699605E0,2.496990919E0,1.369519591E0,-7.786775231E-1
2.534413146E0,1.625922680E0,1.553995371E0,-6.442911625E-1
2.544127417E0,2.867927849E-1,1.018893242E0,-7.224795818E-1
2.553840907E0,-3.826957941E-1,1.685938388E-1,-9.130639434E-1
2.563553563E0,2.171562016E-1,-1.553079188E-1,-9.130639434E-1
2.573267105E0,1.079672575E0,6.145123243E-1,-7.114843726E-1
2.582981376E0,1.706554532E0,1.572320819E0,-5.832064152E-1
2.592694865E0,1.382805467E0,5.778614879E-1,-8.006680608E-1
2.602407521E0,-4.352286756E-1,-1.694643021E0,-6.638382673E-1
2.612121063E0,-8.420529366E-1,-2.048934460E0,-7.737907767E-1
2.621835334E0,-1.114796251E-1,-2.011061907E0,-2.655658424E-1
2.631548823E0,6.850652099E-1,-1.676317573E0,6.239804626E-1
2.641261480E0,1.384027123E0,-1.121668339E0,7.901309133E-1
2.650975021E0,1.559951186E0,-1.267049909E0,3.210002482E-1
2.660689292E0,1.189625025E0,-1.916991353E0,-2.325800955E-1
2.670402782E0,8.658760190E-1,-2.141783237E0,-6.491779089E-1
2.680115386E0,1.033248186E0,-1.600572586E0,-8.043331504E-1
2.689828928E0,1.566059709E0,-7.441646457E-1,-7.078192830E-1
2.699543251E0,2.032747030E0,-1.015533581E-1,-5.428904891E-1
2.709256636E0,2.200119019E0,2.150182426E-1,-5.318952799E-1
2.718969344E0,2.278307676E0,3.555130959E-1,-6.662816405E-1
2.728682886E0,2.496990919E0,4.117110670E-1,-7.249229550E-1
2.738397157E0,2.806079626E0,5.412106514E-1,-6.088619828E-1
2.748110646E0,3.030871391E0,8.124268651E-1,-4.366030693E-1
2.757823303E0,3.000329018E0,1.014006495E0,-3.388675153E-1
2.767536844E0,2.725447655E0,9.003888369E-1,-3.205420971E-1
2.777251115E0,2.358939409E0,5.693096519E-1,-3.376458287E-1
2.786964605E0,2.007091284E0,2.260134816E-1,-3.694098890E-1
2.796677261E0,1.836054206E0,-1.333174109E-1,-3.804051280E-1
2.806390803E0,1.795738220E0,-3.727695346E-1,-3.168770075E-1
2.816105073E0,1.581941724E0,-3.507790267E-1,-2.118112892E-1
2.825818563E0,9.709417224E-1,-2.542651594E-1,-5.543438718E-2
2.835531219E0,-6.627693027E-2,-2.884726226E-1,2.011214644E-1
2.845244761E0,-1.256207347E0,-5.022691488E-1,5.274665952E-1
2.854959032E0,-2.271435499E0,-7.771504521E-1,8.585458398E-1
2.864672521E0,-2.971466541E0,-9.628480077E-1,1.167634487E0
2.874385178E0,-3.336753130E0,-1.065470338E0,1.394869685E0
2.884098719E0,-3.488243341E0,-1.212073684E0,1.468171358E0
2.893812990E0,-3.666610718E0,-1.474738002E0,1.435185671E0
2.903526480E0,-3.824209213E0,-1.879118919E0,1.342336893E0
2.913239136E0,-3.725251913E0,-2.183320761E0,1.217723966E0
2.922952678E0,-3.465031147E0,-1.749619246E0,1.155417562E0
2.932666948E0,-3.212140322E0,-3.458922505E-1,1.284917235E0
2.942380438E0,-3.199923277E0,1.160609841E0,1.473058224E0
2.952093094E0,-3.531002522E0,1.861862421E0,1.484053373E0
