"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.766699336E0,1.590798974E0,2.898470163E-1,-5.070032477E-1
1.776413139E0,1.528492570E0,3.924693763E-1,-4.092676640E-1
1.786126055E0,1.505280375E0,4.669927359E-1,-2.577775419E-1
1.795838295E0,1.477181435E0,4.938700199E-1,-7.085828483E-2
1.805551264E0,1.377002478E0,5.085303187E-1,1.172826737E-1
1.815265066E0,1.221847177E0,5.341859460E-1,2.687727809E-1
1.824978034E0,1.069135427E0,5.903838873E-1,3.628432751E-1
1.834690222E0,9.604045749E-1,6.954495907E-1,3.909422457E-1
1.844403191E0,9.261971712E-1,8.054021001E-1,3.738385141E-1
1.854116993E0,9.298622608E-1,8.811471462E-1,3.188622594E-1
1.863829961E0,9.005415440E-1,9.251281619E-1,2.052446753E-1
1.873542149E0,8.284615874E-1,8.896990418E-1,3.665083647E-2
1.883255118E0,7.172874212E-1,7.882983685E-1,-1.563768983E-1
1.892968972E0,5.609105229E-1,6.258130074E-1,-2.895416021E-1
1.902681889E0,3.361186981E-1,4.278984964E-1,-2.956500649E-1
1.912394076E0,7.345438004E-2,1.872246861E-1,-2.247917950E-1
1.922107045E0,-1.769929975E-1,-9.987352788E-2,-1.417165697E-1
1.931820899E0,-3.724641204E-1,-3.771981895E-1,-4.642439261E-2
1.941533816E0,-5.031854510E-1,-5.971031785E-1,4.275930673E-2
1.951246003E0,-5.679352283E-1,-7.156075835E-1,1.111742035E-1
1.960959024E0,-5.496098399E-1,-6.936170459E-1,1.356080920E-1
1.970672826E0,-4.616478086E-1,-5.347967744E-1,1.099525094E-1
1.980385743E0,-3.516952991E-1,-3.429907262E-1,5.497625470E-2
1.990097982E0,-2.502946556E-1,-2.000524700E-1,-2.443389036E-3
1.999810951E0,-1.818797737E-1,-1.072036922E-1,-3.176405653E-2
2.009524753E0,-1.427855492E-1,-2.290677279E-2,-2.076880634E-2
2.019237722E0,-1.073564067E-1,5.772506446E-2,1.221694518E-2
2.028949909E0,-6.704048812E-2,1.566823274E-1,4.642439261E-2
2.038662878E0,-3.405473381E-2,2.812951505E-1,5.986303091E-2
2.048376680E0,-4.734066315E-3,3.643703759E-1,3.542914242E-2
2.058089649E0,2.336490713E-2,3.949127495E-1,-1.588202827E-2
2.067801836E0,4.779879749E-2,4.107947946E-1,-8.429691941E-2
2.077514805E0,7.101099193E-2,4.132381678E-1,-1.539335102E-1
2.087228659E0,8.322793990E-2,3.924693763E-1,-1.954711229E-1
2.096941576E0,6.123743951E-2,3.533751369E-1,-2.052446753E-1
2.106653764E0,-4.734066315E-3,2.739650011E-1,-1.979145110E-1
2.116366732E0,-9.880454093E-2,1.603474021E-1,-1.832541823E-1
2.126080586E0,-2.026485801E-1,4.184303805E-2,-1.490467340E-1
2.135793503E0,-2.954973578E-1,-2.901524492E-2,-9.529217333E-2
2.145505691E0,-3.407000601E-1,-7.299624383E-2,-5.375456065E-2
2.155218711E0,-3.309265077E-1,-1.377460510E-1,-3.420744836E-2
2.164932514E0,-3.113794029E-1,-1.670667231E-1,-3.787253052E-2
2.174645482E0,-3.174878657E-1,-1.377460510E-1,-3.665083647E-2
2.184357670E0,-3.724641204E-1,-9.254335612E-2,-2.321219631E-2
2.194070639E0,-4.836383164E-1,-6.566607952E-2,-1.221694518E-3
2.203784441E0,-6.400152445E-1,-8.887827396E-2,2.565558441E-2
2.213497409E0,-8.086090684E-1,-1.536280811E-1,5.864133686E-2
2.223209597E0,-9.710944295E-1,-2.403683960E-1,1.014006436E-1
2.232922566E0,-1.131136417E0,-3.197785318E-1,1.441599578E-1
2.242636420E0,-1.249640822E0,-3.649812341E-1,1.685938388E-1
2.252349336E0,-1.278961420E0,-3.466558158E-1,1.453816444E-1
2.262061524E0,-1.237423778E0,-2.623589039E-1,8.918370306E-2
2.271774493E0,-1.178782463E0,-1.548497826E-1,2.199050039E-2
2.281488347E0,-1.180004239E0,-7.543963939E-2,-6.230641901E-2
2.291201264E0,-1.321720719E0,-1.313321572E-2,-1.368297935E-1
2.300913451E0,-1.607749939E0,-2.901524492E-2,-1.832541823E-1
2.310626472E0,-1.979145169E0,-1.169772521E-1,-1.808107942E-1
2.320340274E0,-2.313889503E0,-2.000524700E-1,-1.270562261E-1
2.330053243E0,-2.503252029E0,-2.806843221E-1,-4.153761268E-2
2.339765430E0,-2.543567896E0,-3.637595475E-1,4.153761268E-2
2.349478399E0,-2.455605984E0,-4.016320705E-1,1.050657257E-1
2.359192201E0,-2.274795294E0,-3.845283389E-1,1.380514801E-1
2.368905170E0,-2.070772171E0,-3.197785318E-1,1.282779276E-1
2.378617357E0,-1.878966212E0,-1.817270666E-1,9.284878522E-2
2.388330326E0,-1.704263806E0,-4.734066129E-2,3.909422457E-2
2.398044180E0,-1.604084849E0,2.107422985E-2,-2.076880634E-2
2.407757097E0,-1.617523551E0,6.505523622E-2,-5.741964281E-2
2.417469284E0,-1.703042150E0,5.283828825E-2,-7.696675509E-2
