"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.622938185E0,1.938784599E0,-2.947060108E0,-1.411256886E1
2.632652352E0,5.316852093E0,-4.797609329E0,-1.678445435E1
2.642365685E0,6.046961784E0,-5.901299000E0,-7.220043182E0
2.652078290E0,5.393422127E0,-7.598707199E0,-1.354337573E0
2.661791779E0,1.840678811E0,-6.664908409E0,1.439581871E0
2.671505946E0,-1.130309582E0,-5.463113308E0,2.775375128E0
2.681219279E0,-4.036691666E0,-6.921239376E0,4.008276939E0
2.690931935E0,-7.326224804E0,-1.107488060E1,1.341476202E0
2.700645373E0,-9.878469467E0,-1.400997639E1,-3.631108403E-1
2.710359540E0,-4.913063049E0,-1.674886131E1,4.405784607E0
2.720072977E0,2.700898647E-1,-2.028276062E1,8.782257080E0
2.729785529E0,4.897809029E0,-1.976082611E1,1.058734322E1
2.739498967E0,6.200401783E0,-1.921257210E1,7.003492832E0
2.749213133E0,4.991427898E0,-1.743829346E1,-7.390831113E-1
2.758926571E0,2.700898647E-1,-1.599721622E1,-1.469193101E0
2.768639123E0,-4.606482506E0,-1.515434361E1,-1.286142170E-1
2.778352560E0,-7.261618614E0,-1.521177197E1,-2.195414752E-1
2.788066779E0,-6.447759628E0,-1.462283802E1,-7.055835724E-1
2.797780113E0,-3.931407690E0,-1.377548027E1,-1.598704576E0
2.807492717E0,-2.305783749E0,-1.252582836E1,-1.665703654E0
2.817206154E0,-9.843474030E-1,-1.078534889E1,-1.471585870E0
2.826920373E0,2.437688112E-1,-9.621838570E0,-7.606185079E-1
2.836633706E0,6.915257573E-1,-8.400602341E0,-7.366902828E-1
2.846346310E0,8.344969153E-2,-7.778169155E0,-2.584846735E0
2.856059748E0,-2.705684185E0,-9.846764565E0,-4.071686745E0
2.865773967E0,-6.921837807E0,-1.398844147E1,-5.292624474E0
2.875487300E0,-7.089335442E0,-1.129023457E1,-3.868296862E0
2.885199904E0,-6.409474373E0,-1.170688438E1,-7.236793041E0
2.894913394E0,-2.279462576E0,-1.268136215E1,-1.076560783E1
2.904627560E0,1.359422326E0,-1.306929779E1,-1.179512024E1
2.914340894E0,3.411267757E0,-1.263111210E1,-1.224048424E1
2.924053498E0,4.320839405E0,-1.109402275E1,-1.331306744E1
2.933766988E0,4.287340164E0,-8.716753960E0,-1.363370514E1
2.943481154E0,4.251447678E0,-7.076773167E0,-1.166351509E1
2.953194488E0,4.577170849E0,-6.504589081E0,-8.208578110E0
2.962907092E0,3.791726589E0,-5.822335720E0,-4.713262558E0
2.972620581E0,1.692323804E0,-5.024927616E0,-2.099103689E0
2.982334748E0,-8.814560175E-1,-4.167997837E0,-1.179661512E0
2.992048081E0,-3.641875982E0,-3.303590775E0,-1.325623751E0
3.001760685E0,-4.872385025E0,-2.700300455E0,-1.286142170E-1
3.011474175E0,-4.458127499E0,-2.942274570E0,3.117847919E0
3.021188342E0,-3.687339783E0,-3.215056419E0,6.443273067E0
3.030901779E0,-3.261118174E0,-4.534099579E0,6.064908028E0
3.040614331E0,-3.445365429E0,-7.306483746E0,1.008574724E0
3.050327769E0,-3.684946775E0,-1.070369434E1,-2.872284412E0
3.060041935E0,-3.747160196E0,-1.474038601E1,-5.089234829E0
3.069755373E0,-2.557329178E0,-1.893231201E1,-7.153044224E0
3.079467925E0,-1.891825438E0,-2.260978127E1,-7.852047443E0
