"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.762871198E0,-1.079761237E-1,-2.183151484E0,-2.781357288E0
2.772585052E0,-1.058524966E0,-3.136093140E0,-3.202793121E0
2.782299635E0,-2.080858469E0,-4.945964336E0,-4.663012981E0
2.792013385E0,-3.031407118E0,-8.410173416E0,-7.404290676E0
2.801726406E0,-3.828516245E0,-1.258564854E1,-1.004267693E1
2.811440312E0,-4.417449474E0,-1.547767448E1,-9.408279419E0
2.821154896E0,-4.690530777E0,-1.771137428E1,-9.894022942E0
2.830868646E0,-3.287439108E0,-2.063689804E1,-1.379881001E1
2.840581667E0,-2.030609131E0,-2.190329933E1,-1.123968601E1
2.850295521E0,-2.925225794E-1,-2.435743904E1,-7.701299667E0
2.860010104E0,1.701895118E0,-2.709393120E1,-7.344470024E0
2.869723958E0,2.372184515E0,-2.816890717E1,-6.934998035E0
2.879436927E0,1.965105653E0,-2.776422119E1,-6.008676529E0
2.889150781E0,1.079462171E0,-2.748874664E1,-5.960521221E0
2.898865365E0,-1.204487085E0,-2.583201599E1,-5.338088036E0
2.908579115E0,-3.799802303E0,-2.345474625E1,-4.002295017E0
2.918292135E0,-5.842076302E0,-2.167598152E1,-3.032603502E0
2.928005990E0,-6.239284992E0,-2.027289009E1,-3.523431301E0
2.937720625E0,-5.655137062E0,-1.929153442E1,-4.924129963E0
2.947434375E0,-4.901099205E0,-1.915484428E1,-5.979663849E0
2.957147396E0,-3.996013880E0,-1.940878296E1,-6.858428001E0
2.966861250E0,-2.799004316E0,-1.988525391E1,-7.284649372E0
2.976575833E0,-2.121536493E0,-2.064168549E1,-7.394719124E0
2.986289583E0,-2.401795626E0,-2.053161430E1,-7.124330521E0
2.996002604E0,-3.048156977E0,-1.954995918E1,-6.602396011E0
3.005716458E0,-2.612364054E0,-1.824766541E1,-5.687739372E0
3.015431094E0,-1.472782373E0,-1.700519180E1,-4.801796913E0
3.025144844E0,-7.283154130E-1,-1.596132374E1,-4.385445595E0
3.034857865E0,-7.402794957E-1,-1.467817211E1,-4.469194412E0
3.044571719E0,-9.795617461E-1,-1.316740417E1,-4.789832592E0
3.054286302E0,-9.077770710E-1,-1.161595726E1,-4.940879822E0
3.064000052E0,-3.164508045E-1,-1.010040379E1,-4.823332310E0
3.073713073E0,5.599204898E-1,-8.644968987E0,-4.706083775E0
3.083426927E0,1.402493119E0,-7.325626373E0,-4.289433479E0
3.093141562E0,1.981855392E0,-6.025725842E0,-3.099602699E0
3.102855312E0,2.223829508E0,-4.577469826E0,-2.091925144E0
3.112568333E0,2.240579367E0,-3.334697485E0,-1.560419440E0
3.122282187E0,2.130509377E0,-2.422732830E0,-1.567597985E0
3.131996771E0,2.036890268E0,-1.191924810E0,-1.962413669E0
3.141710521E0,1.778465390E0,1.630110443E-1,-2.103889227E0
3.151423542E0,1.325922847E0,1.211665511E0,-2.003091574E0
3.161137396E0,7.058826685E-1,1.925025821E0,-1.739881158E0
3.170852031E0,-2.973082066E-1,2.578565598E0,-1.648953915E0
3.180565781E0,-1.365105271E0,3.114856958E0,-2.163709879E0
3.190278802E0,-2.430509567E0,3.294617653E0,-2.728715181E0
3.199992656E0,-3.787838221E0,2.789433002E0,-3.142673492E0
3.209707240E0,-4.618745804E0,1.848455548E0,-2.984747171E0
3.219420990E0,-4.269094467E0,1.532303810E0,-2.197209358E0
3.229134010E0,-3.060121059E0,1.364806175E0,-1.344766378E0
3.238847865E0,-1.822433591E0,7.591229677E-1,-7.175477147E-1
3.248562500E0,-6.753742099E-1,2.491526604E-1,-5.404788256E-1
3.258276250E0,4.689932466E-1,-9.571290761E-2,-4.399802685E-1
3.267989271E0,1.493420482E0,-4.043870270E-1,-4.256233275E-1
3.277703125E0,2.226222277E0,-7.995018363E-1,-2.410768867E-1
3.287417708E0,2.546860695E0,-1.206580877E0,1.824527234E-1
3.297131458E0,2.568396091E0,-1.488933921E0,6.852445602E-1
3.306844479E0,2.489432812E0,-1.867298961E0,8.434699774E-1
3.316558333E0,2.120938063E0,-2.022832394E0,5.967101455E-1
3.326272917E0,1.862214208E0,-2.161616087E0,3.598206937E-1
3.335986771E0,1.673181176E0,-2.221436739E0,8.913264424E-2
3.345699687E0,1.558026671E0,-2.228615284E0,-3.655036688E-1
3.355413594E0,1.335494161E0,-2.118545294E0,-7.438687682E-1
3.365128177E0,9.044869542E-1,-1.788335800E0,-1.031306505E0
3.374841927E0,3.490529954E-1,-1.649253011E0,-1.502991676E0
3.384554948E0,1.360917836E-1,-2.070688963E0,-2.359921217E0
3.394268802E0,-1.369891018E-1,-2.669193745E0,-3.113959551E0
3.403983385E0,-1.539781332E0,-3.468994617E0,-5.513063431E0
3.413697135E0,-4.027120590E0,-4.354638100E0,-7.052246571E0
3.423410156E0,-7.175477028E0,-7.335197926E0,-7.919046402E0
3.433124010E0,-1.100369358E1,-1.361516094E1,-7.576573849E0
3.442838646E0,-1.114487076E1,-1.822134399E1,-7.682157040E0
3.452552396E0,-6.929016113E0,-2.089323044E1,-7.813762188E0
3.462265417E0,-2.327319145E0,-2.536541557E1,-1.392114258E1
3.471979271E0,2.166401863E0,-2.549462891E1,-1.397139263E1
3.481693854E0,6.928118706E0,-2.625584412E1,-1.024845982E1
