"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.751393041E0,1.555633783E0,-8.210372925E-1,-9.774381638E0
2.761107312E0,1.548455358E0,-7.971090674E-1,-9.771988869E0
2.770820749E0,1.553241014E0,-7.827520967E-1,-9.767203331E0
2.780533406E0,1.560718536E0,-7.707880139E-1,-9.728918076E0
2.790246947E0,1.589432478E0,-7.636095285E-1,-9.700203896E0
2.799961218E0,1.589432478E0,-7.372884750E-1,-9.697811127E0
2.809674656E0,1.599003673E0,-7.372884750E-1,-9.714560509E0
2.819387364E0,1.575075507E0,-7.396813035E-1,-9.738489151E0
2.829100906E0,1.548455358E0,-7.277171612E-1,-9.764810562E0
2.838815177E0,1.536491275E0,-7.325028181E-1,-9.767203331E0
2.848528614E0,1.529312730E0,-7.420741320E-1,-9.760024071E0
2.858241270E0,1.541276932E0,-7.468597889E-1,-9.798309326E0
2.867954812E0,1.560718536E0,-7.707880139E-1,-9.807881355E0
2.877669083E0,1.582253933E0,-7.731808424E-1,-9.807881355E0
2.887382520E0,1.570289850E0,-7.779664397E-1,-9.795916557E0
2.897095229E0,1.570289850E0,-7.731808424E-1,-9.771988869E0
2.906808770E0,1.587039590E0,-7.707880139E-1,-9.745667458E0
2.916523041E0,1.591825247E0,-7.827520967E-1,-9.748060226E0
2.926236427E0,1.618146300E0,-7.899305820E-1,-9.731310844E0
2.935949135E0,1.622931957E0,-7.851449251E-1,-9.719346046E0
2.945662677E0,1.608574986E0,-7.875377536E-1,-9.716953278E0
2.955376947E0,1.589432478E0,-7.683951855E-1,-9.707382202E0
2.965090385E0,1.567897081E0,-7.420741320E-1,-9.736096382E0
2.974803093E0,1.550848126E0,-7.348956466E-1,-9.757631302E0
2.984516531E0,1.560718536E0,-7.301099896E-1,-9.788738251E0
2.994230906E0,1.567897081E0,-7.253243923E-1,-9.815059662E0
3.003944291E0,1.563111424E0,-7.372884750E-1,-9.836594582E0
3.013656999E0,1.553241014E0,-7.707880139E-1,-9.841380119E0
3.023370541E0,1.526919961E0,-8.210372925E-1,-9.838987350E0
3.033084812E0,1.514955878E0,-8.497511148E-1,-9.800702095E0
3.042798249E0,1.495813251E0,-8.545367718E-1,-9.743274689E0
3.052510958E0,1.514955878E0,-8.353942037E-1,-9.709774971E0
3.062224395E0,1.575075507E0,-7.971090674E-1,-9.685847282E0
3.071938718E0,1.637288928E0,-7.947162390E-1,-9.681061745E0
3.081652156E0,1.666002750E0,-7.660023570E-1,-9.693025589E0
3.091364864E0,1.673181176E0,-7.444669604E-1,-9.702596664E0
3.101078406E0,1.615753531E0,-7.205387354E-1,-9.728918076E0
