"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.344352719E0,-1.563709617E0,-9.260223389E0,-1.471585870E0
3.354064750E0,-1.939681888E0,-9.439684868E0,-1.442872047E0
3.363777615E0,-2.056930065E0,-9.863513947E0,-6.672984362E-1
3.373489542E0,-2.006680965E0,-1.020120144E1,-3.849453330E-1
3.383200792E0,-1.747956991E0,-1.044048309E1,-4.040879309E-1
3.392912823E0,-1.202094316E0,-1.064387321E1,-5.213362575E-1
3.402625635E0,-5.270192027E-1,-1.074706364E1,-5.763711333E-1
3.412337615E0,-3.858426586E-2,-1.078295612E1,-5.452644825E-1
3.422048865E0,2.533400953E-1,-1.071565819E1,-5.644070506E-1
3.431760844E0,3.514458239E-1,-1.050269699E1,-5.835496187E-1
3.441473708E0,2.940180898E-1,-1.017697334E1,-5.333003402E-1
3.451185687E0,1.576271951E-1,-9.818050385E0,-4.112663865E-1
3.460896885E0,2.602194622E-2,-9.427721024E0,-2.793620527E-1
3.470608917E0,-1.345962733E-1,-9.071190834E0,-3.152543902E-1
3.480321781E0,-2.709871531E-1,-8.812466621E0,-3.945166469E-1
3.490033760E0,-4.671986103E-1,-8.716753960E0,-3.969094455E-1
3.499744958E0,-7.905287743E-1,-8.759824753E0,-2.889333367E-1
3.509456990E0,-9.939187169E-1,-8.984749794E0,-1.501496136E-1
3.519169854E0,-8.599206209E-1,-9.119047165E0,-9.511470050E-2
3.528881781E0,-5.150550604E-1,-9.209974289E0,-1.549352705E-1
3.538593031E0,-1.680957973E-1,-9.346364975E0,-2.171486616E-1
3.548305062E0,2.093719784E-3,-9.487542152E0,-3.176472187E-1
3.558017875E0,-6.729813665E-2,-9.727123260E0,-5.237290859E-1
3.567729854E0,-3.834498227E-1,-9.631410599E0,-5.715855360E-1
3.577441104E0,-7.307082415E-1,-9.571290970E0,-5.835496187E-1
3.587153083E0,-1.094417214E0,-9.525827408E0,-6.409773827E-1
3.596865948E0,-1.448854089E0,-9.437292099E0,-8.659027219E-1
3.606577927E0,-1.810469389E0,-9.387042999E0,-1.265803218E0
3.616289177E0,-2.004287958E0,-9.343972206E0,-1.567597985E0
3.626001156E0,-1.908575177E0,-9.336793900E0,-1.560419440E0
3.635714021E0,-1.570888042E0,-9.473184586E0,-1.160519004E0
3.645426000E0,-1.048953652E0,-9.686445236E0,-4.950151742E-1
3.655137198E0,-3.906283081E-1,-9.906584740E0,-4.187439568E-3
3.664849229E0,2.198405862E-1,-1.009083176E1,3.047857881E-1
3.674562094E0,5.168496966E-1,-1.019880867E1,4.938187599E-1
3.684274073E0,3.346960545E-1,-1.016979504E1,3.646063507E-1
3.693985271E0,-1.322034448E-1,-9.875477791E0,2.991028363E-3
3.703697302E0,-6.634100676E-1,-9.494720459E0,-4.806582630E-1
3.713410167E0,-9.125627279E-1,-9.332008362E0,-4.088735580E-1
3.723122146E0,-9.891330600E-1,-9.485149384E0,7.211369276E-1
3.732833344E0,-1.017846942E0,-9.904191971E0,2.071586132E0
3.742545375E0,-6.586244106E-1,-1.021077251E1,2.741875648E0
3.752258240E0,-2.111666054E-1,-1.047159004E1,2.622234583E0
3.761970167E0,3.107678294E-1,-1.043330479E1,1.631007791E0
3.771681417E0,9.690931439E-1,-1.042851925E1,1.010967568E-1
3.781393448E0,1.158425212E0,-1.132642555E1,-1.473978758E0
3.791106312E0,5.479564071E-1,-1.270768261E1,-1.818844318E0
