"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.709116058E0,-3.665083554E-3,-3.603998944E-2,-2.901524538E-3
2.718829547E0,1.221694518E-3,-4.581354558E-2,-4.581354442E-4
2.728543922E0,3.665083554E-3,-4.825693369E-2,3.206948051E-3
2.738257412E0,2.443389036E-3,-4.214845970E-2,5.650337320E-3
2.747970172E0,1.221694518E-3,-3.115320951E-2,8.093725890E-3
2.757683766E0,1.221694518E-3,-1.893626526E-2,8.093725890E-3
2.767398089E0,3.665083554E-3,-5.497625098E-3,8.093725890E-3
2.777111578E0,7.330167107E-3,3.054236295E-3,6.872031838E-3
2.786824287E0,1.221694518E-2,1.282779220E-2,4.428642802E-3
2.796537881E0,1.466033421E-2,2.260134928E-2,1.985253533E-3
2.806252203E0,1.466033421E-2,2.870982140E-2,-1.679830020E-3
2.815965693E0,1.466033421E-2,3.359659761E-2,-1.679830020E-3
2.825678453E0,1.099525020E-2,2.993151546E-2,-2.901524538E-3
2.835392047E0,4.886778072E-3,2.504473738E-2,-2.901524538E-3
2.845106370E0,-1.221694518E-3,1.771457121E-2,-2.901524538E-3
2.854819860E0,-9.773556143E-3,9.162709117E-3,-2.901524538E-3
2.864532568E0,-1.588202827E-2,-1.832541777E-3,-2.901524538E-3
2.874246162E0,-1.710372418E-2,-1.282779220E-2,-2.901524538E-3
2.883960485E0,-1.588202827E-2,-2.015795931E-2,-2.901524538E-3
2.893673974E0,-1.221694518E-2,-2.260134928E-2,-1.679830020E-3
2.903386735E0,-1.099525020E-2,-1.893626526E-2,7.635590737E-4
2.913100328E0,-9.773556143E-3,-1.160609815E-2,3.206948051E-3
2.922814651E0,-1.099525020E-2,-6.108472589E-4,1.985253533E-3
2.932528141E0,-1.221694518E-2,1.038440317E-2,7.635590737E-4
2.942240849E0,-1.466033421E-2,1.893626526E-2,-4.581354442E-4
2.951954443E0,-1.343864016E-2,2.260134928E-2,-1.679830020E-3
2.961668766E0,-1.099525020E-2,2.382304333E-2,-2.901524538E-3
2.971382256E0,-4.886778072E-3,2.015795931E-2,-4.123218823E-3
2.981095016E0,2.443389036E-3,1.160609815E-2,-4.123218823E-3
2.990808610E0,8.551862091E-3,6.108472589E-4,-2.901524538E-3
3.000522933E0,1.343864016E-2,-1.038440317E-2,-2.901524538E-3
3.010236370E0,1.710372418E-2,-2.137965336E-2,-1.679830020E-3
3.019949131E0,1.832541823E-2,-2.993151546E-2,7.635590737E-4
3.029662724E0,1.832541823E-2,-3.603998944E-2,4.428642802E-3
3.039377047E0,1.832541823E-2,-3.848337755E-2,6.872031838E-3
3.049090537E0,1.588202827E-2,-3.726168349E-2,8.093725890E-3
3.058803245E0,1.099525020E-2,-2.993151546E-2,6.872031838E-3
3.068516839E0,8.551862091E-3,-2.015795931E-2,4.428642802E-3
3.078231162E0,7.330167107E-3,-6.719320081E-3,4.428642802E-3
3.087944651E0,4.886778072E-3,7.941014133E-3,1.985253533E-3
3.097657412E0,4.886778072E-3,2.382304333E-2,-4.581354442E-4
3.107371006E0,2.443389036E-3,3.726168349E-2,-1.679830020E-3
3.117085328E0,-1.221694518E-3,4.703523964E-2,-1.679830020E-3
3.126798766E0,-6.108472589E-3,4.947862774E-2,-2.901524538E-3
3.136511526E0,-1.221694518E-2,4.459185153E-2,-5.344913341E-3
3.146225120E0,-1.710372418E-2,3.726168349E-2,-4.123218823E-3
3.155939443E0,-1.954711229E-2,2.504473738E-2,-2.901524538E-3
3.165652933E0,-2.076880634E-2,1.527118124E-2,7.635590737E-4
3.175365641E0,-2.076880634E-2,4.275931045E-3,3.206948051E-3
3.185079235E0,-2.076880634E-2,-4.275931045E-3,5.650337320E-3
3.194793558E0,-2.321219631E-2,-1.160609815E-2,6.872031838E-3
3.204507047E0,-2.809897438E-2,-1.771457121E-2,5.650337320E-3
3.214219808E0,-3.665083647E-2,-2.382304333E-2,7.635590737E-4
3.223933401E0,-4.275930673E-2,-2.626643144E-2,-5.344913341E-3
3.233647724E0,-4.642439261E-2,-3.115320951E-2,-1.145338640E-2
3.243361162E0,-4.398100078E-2,-3.726168349E-2,-1.511846948E-2
3.253073922E0,-3.542914242E-2,-4.214845970E-2,-1.634016447E-2
3.262787516E0,-2.565558441E-2,-4.581354558E-2,-1.634016447E-2
3.272501839E0,-1.343864016E-2,-4.581354558E-2,-1.389677543E-2
3.282215328E0,-3.665083554E-3,-4.581354558E-2,-9.009997360E-3
3.291928037E0,2.443389036E-3,-4.581354558E-2,-4.123218823E-3
3.301641631E0,4.886778072E-3,-4.459185153E-2,1.985253533E-3
3.311355953E0,6.108472589E-3,-3.848337755E-2,6.872031838E-3
3.321069443E0,6.108472589E-3,-2.260134928E-2,1.175880991E-2
3.330782203E0,6.108472589E-3,4.275931045E-3,1.542389300E-2
3.340495693E0,9.773556143E-3,3.115320951E-2,1.664558798E-2
3.350210068E0,1.343864016E-2,4.825693369E-2,1.542389300E-2
3.359923558E0,1.710372418E-2,4.947862774E-2,1.420219894E-2
3.369636318E0,1.832541823E-2,4.092676565E-2,1.053711493E-2
3.379349808E0,1.710372418E-2,3.359659761E-2,9.315420873E-3
3.389064183E0,1.221694518E-2,3.481829539E-2,6.872031838E-3
3.398777672E0,7.330167107E-3,3.848337755E-2,4.428642802E-3
3.408490433E0,1.221694518E-3,4.337015375E-2,1.985253533E-3
3.418204026E0,-2.443389036E-3,4.337015375E-2,7.635590737E-4
