"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.169967985E0,-2.650649309E0,-9.468399048E0,-4.486542568E-2
2.179681578E0,-2.662613392E0,-9.487542152E0,2.991028363E-3
2.189395901E0,-2.708076954E0,-9.477970123E0,5.982056609E-4
2.199109391E0,-2.748754978E0,-9.446864128E0,-3.529413417E-2
2.208822151E0,-2.770290375E0,-9.418149948E0,-9.032905847E-2
2.218535745E0,-2.767897606E0,-9.415757179E0,-1.357926875E-1
2.228250068E0,-2.770290375E0,-9.420542717E0,-1.836491376E-1
2.237963558E0,-2.751147747E0,-9.427721024E0,-1.788634956E-1
2.247676318E0,-2.729612350E0,-9.420542717E0,-1.692921966E-1
2.257389808E0,-2.729612350E0,-9.439684868E0,-1.286142170E-1
2.267104235E0,-2.741576433E0,-9.454042435E0,-9.990034252E-2
2.276817672E0,-2.748754978E0,-9.482755661E0,-1.022931710E-1
2.286530433E0,-2.767897606E0,-9.477970123E0,-1.190429255E-1
2.296244026E0,-2.818146944E0,-9.470791817E0,-1.166501045E-1
2.305958349E0,-2.875574589E0,-9.446864128E0,-1.381855011E-1
2.315671839E0,-2.885145903E0,-9.442078590E0,-1.357926875E-1
2.325384599E0,-2.904288530E0,-9.434899330E0,-1.286142170E-1
2.335098193E0,-2.901895761E0,-9.425328255E0,-1.070788130E-1
2.344812516E0,-2.894717216E0,-9.437292099E0,-9.032905847E-2
2.354526006E0,-2.866003275E0,-9.482755661E0,-7.118647546E-2
2.364238714E0,-2.856431961E0,-9.501898766E0,-5.922235921E-2
2.373952308E0,-2.822932482E0,-9.494720459E0,-6.400800496E-2
2.383666631E0,-2.830111027E0,-9.461220741E0,-7.357929647E-2
2.393380120E0,-2.822932482E0,-9.413364410E0,-9.511470050E-2
2.403092881E0,-2.858824968E0,-9.387042999E0,-1.094716340E-1
2.412806474E0,-2.866003275E0,-9.391828537E0,-1.118644550E-1
2.422520797E0,-2.854039192E0,-9.382257462E0,-1.118644550E-1
2.432234287E0,-2.839682341E0,-9.379864693E0,-1.094716340E-1
2.441947047E0,-2.803789854E0,-9.384650230E0,-1.022931710E-1
2.451660537E0,-2.758326292E0,-9.389435768E0,-9.272187948E-2
2.461374912E0,-2.703291416E0,-9.422935486E0,-7.597211748E-2
2.471088401E0,-2.684148788E0,-9.437292099E0,-5.922235921E-2
2.480801162E0,-2.660220623E0,-9.461220741E0,-5.204389244E-2
2.490514756E0,-2.660220623E0,-9.487542152E0,-3.290131316E-2
2.500229078E0,-2.686541557E0,-9.501898766E0,-3.529413417E-2
2.509942568E0,-2.708076954E0,-9.511469841E0,-5.682953820E-2
2.519655328E0,-2.727219582E0,-9.494720459E0,-7.357929647E-2
2.529368922E0,-2.758326292E0,-9.475577354E0,-1.262213886E-1
2.539083245E0,-2.765504837E0,-9.451649666E0,-1.573280841E-1
2.548796735E0,-2.770290375E0,-9.427721024E0,-1.956132501E-1
2.558509443E0,-2.760719061E0,-9.434899330E0,-2.291127741E-1
2.568223037E0,-2.765504837E0,-9.437292099E0,-2.602194548E-1
2.577937360E0,-2.779861689E0,-9.444471359E0,-2.554338276E-1
2.587650849E0,-2.775076151E0,-9.466006279E0,-2.362912297E-1
2.597363610E0,-2.758326292E0,-9.458827972E0,-2.171486616E-1
2.607077203E0,-2.758326292E0,-9.461220741E0,-1.908276081E-1
2.616791526E0,-2.767897606E0,-9.477970123E0,-1.573280841E-1
2.626505016E0,-2.787040234E0,-9.489934921E0,-1.214357466E-1
2.636217724E0,-2.789433002E0,-9.482755661E0,-8.793623000E-2
2.645931318E0,-2.791825771E0,-9.477970123E0,-4.007977992E-2
2.655645641E0,-2.808575630E0,-9.470791817E0,2.991028363E-3
2.665359131E0,-2.818146944E0,-9.456435204E0,2.213360928E-2
2.675071891E0,-2.839682341E0,-9.430113792E0,3.649054468E-2
2.684785485E0,-2.839682341E0,-9.401400566E0,5.563312769E-2
2.694499808E0,-2.868396044E0,-9.387042999E0,3.888336942E-2
2.704213297E0,-2.873181820E0,-9.384650230E0,3.170489892E-2
2.713926058E0,-2.868396044E0,-9.367900848E0,-6.580262445E-3
2.723639547E0,-2.851646423E0,-9.363115311E0,-4.965107143E-2
2.733353922E0,-2.827718258E0,-9.403793335E0,-1.070788130E-1
2.743067412E0,-2.799004316E0,-9.434899330E0,-1.405783296E-1
2.752780172E0,-2.760719061E0,-9.434899330E0,-1.645065546E-1
2.762493766E0,-2.732005358E0,-9.420542717E0,-1.549352705E-1
2.772208089E0,-2.717648268E0,-9.454042435E0,-1.453639716E-1
2.781921578E0,-2.703291416E0,-9.489934921E0,-1.501496136E-1
2.791634287E0,-2.710469961E0,-9.492327690E0,-1.549352705E-1
2.801347881E0,-2.712862730E0,-9.499505997E0,-1.573280841E-1
2.811062203E0,-2.741576433E0,-9.492327690E0,-1.501496136E-1
2.820775693E0,-2.755933523E0,-9.480362892E0,-1.501496136E-1
2.830488453E0,-2.755933523E0,-9.482755661E0,-1.692921966E-1
2.840202047E0,-2.739183664E0,-9.477970123E0,-1.788634956E-1
2.849916370E0,-2.739183664E0,-9.473184586E0,-1.621137410E-1
2.859629860E0,-2.755933523E0,-9.468399048E0,-1.357926875E-1
2.869342568E0,-2.779861689E0,-9.449256897E0,-1.094716340E-1
2.879056162E0,-2.784647465E0,-9.444471359E0,-9.990034252E-2
2.888770485E0,-2.787040234E0,-9.446864128E0,-1.094716340E-1
2.898483974E0,-2.789433002E0,-9.432506561E0,-1.262213886E-1
2.908196735E0,-2.777468920E0,-9.437292099E0,-1.357926875E-1
2.917910328E0,-2.741576433E0,-9.458827972E0,-1.621137410E-1
2.927624651E0,-2.722434044E0,-9.461220741E0,-1.692921966E-1
2.937338141E0,-2.710469961E0,-9.463613510E0,-1.381855011E-1
2.947050849E0,-2.732005358E0,-9.458827972E0,-9.511470050E-2
2.956764443E0,-2.739183664E0,-9.449256897E0,-5.682953820E-2
2.966478766E0,-2.751147747E0,-9.451649666E0,-2.093719877E-2
2.976192256E0,-2.775076151E0,-9.427721024E0,-6.580262445E-3
2.985905016E0,-2.779861689E0,-9.415757179E0,-4.187439568E-3
2.995618610E0,-2.787040234E0,-9.401400566E0,-4.187439568E-3
3.005332933E0,-2.803789854E0,-9.401400566E0,-3.290131316E-2
3.015046370E0,-2.827718258E0,-9.406186104E0,-5.682953820E-2
3.024759131E0,-2.849253654E0,-9.410971642E0,-9.750752151E-2
