"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.749710735E0,-3.196511984E0,-8.522934914E0,1.133001566E0
2.759424485E0,-2.925823927E0,-8.652147293E0,1.298106313E0
2.769139016E0,-2.281855583E0,-8.673683167E0,1.571187139E0
2.778852766E0,-2.068894386E0,-9.097511292E0,1.604686737E0
2.788565683E0,-2.358425856E0,-9.621838570E0,1.757827282E0
2.798279485E0,-2.676970243E0,-9.626625061E0,2.179263115E0
2.807994016E0,-2.993122101E0,-9.178867340E0,2.279761791E0
2.817707662E0,-3.213261604E0,-8.764610291E0,2.217548370E0
2.827420631E0,-3.282653570E0,-9.109476089E0,1.942373753E0
2.837134433E0,-2.839682341E0,-8.991928101E0,1.827219248E0
2.846848964E0,-2.336890459E0,-8.702396393E0,2.152942181E0
2.856562714E0,-2.102393866E0,-8.936893463E0,2.282154560E0
2.866275579E0,-2.037787676E0,-9.131011009E0,1.858325839E0
2.875989381E0,-1.966002941E0,-9.372686386E0,1.087537885E0
2.885703912E0,-1.903789520E0,-9.422935486E0,3.813561201E-1
2.895417662E0,-2.128714800E0,-9.583254814E0,-6.580262445E-3
2.905130527E0,-2.243570328E0,-9.844371796E0,3.885345757E-1
2.914844329E0,-2.411366940E0,-9.959226608E0,8.937192559E-1
2.924558860E0,-2.775076151E0,-9.844371796E0,1.042074203E0
2.934272610E0,-3.105584621E0,-9.336793900E0,1.030110121E0
2.943985527E0,-3.431008577E0,-9.604789734E0,3.622135222E-1
2.953699277E0,-3.055335522E0,-9.674481392E0,-6.580262445E-3
2.963413808E0,-2.564507723E0,-9.846764565E0,1.010967568E-1
2.973127558E0,-1.872682810E0,-1.000708294E1,9.870393574E-2
2.982840475E0,-1.377069473E0,-1.032562828E1,1.971087605E-1
2.992554225E0,-1.286142230E0,-1.029452133E1,5.081757307E-1
3.002268756E0,-1.604387641E0,-9.830014229E0,5.991029739E-1
3.011982506E0,-2.363211393E0,-9.346364975E0,3.646063507E-1
3.021695423E0,-2.930908680E0,-8.968000412E0,2.114657015E-1
3.031409225E0,-3.153441191E0,-8.979964256E0,2.425723970E-1
3.041123756E0,-2.889931440E0,-9.619445801E0,6.520441920E-2
3.050837402E0,-2.109572172E0,-1.042612648E1,-2.817548811E-1
3.060550370E0,-1.221236825E0,-1.015304565E1,-9.738788009E-1
3.070264173E0,-9.293124676E-1,-9.614361763E0,-2.123031855E0
3.079978704E0,-7.402794957E-1,-9.071190834E0,-4.428516388E0
3.089692350E0,-9.532406926E-1,-8.247461319E0,-6.963712215E0
3.099405318E0,-1.489532113E0,-7.895417213E0,-7.267899513E0
3.109119120E0,-2.262712955E0,-7.957930088E0,-5.496313572E0
3.118833652E0,-3.067299604E0,-7.916952610E0,-3.339184046E0
3.128547298E0,-3.273082256E0,-8.034500122E0,-1.912164450E0
3.138260266E0,-2.440080881E0,-8.056035995E0,-1.555633783E0
3.147974068E0,-1.623530149E0,-7.718348503E0,-1.409372568E0
3.157688600E0,-2.078465462E0,-7.660920620E0,-7.357929647E-2
3.167402245E0,-2.574079037E0,-7.620242596E0,2.217548370E0
3.177115214E0,-3.079263687E0,-7.014559746E0,3.670889139E0
3.186829016E0,-3.625126362E0,-6.358626842E0,4.214358807E0
3.196543548E0,-4.111168385E0,-5.831906796E0,3.678067446E0
3.206257193E0,-3.790230989E0,-5.467898846E0,9.176474810E-1
3.215970162E0,-3.067299604E0,-4.831109047E0,-3.473181963E0
3.225683964E0,-2.447259426E0,-4.950749874E0,-5.915057659E0
3.235398495E0,-2.066501379E0,-5.939583778E0,-5.031806946E0
3.245112141E0,-1.910967946E0,-7.471887589E0,-3.168994427E0
3.254825110E0,-1.233201027E0,-8.999106407E0,-2.673680305E0
3.264538912E0,-9.053842425E-1,-9.501898766E0,-3.564109325E0
3.274253443E0,-1.740778446E0,-9.121439934E0,-4.007080555E0
3.283967089E0,-2.662613392E0,-8.946464539E0,-4.038187504E0
3.293680058E0,-2.969193697E0,-8.958429337E0,-4.287040710E0
3.303393860E0,-2.945265532E0,-8.994320869E0,-4.701298237E0
3.313108391E0,-2.126322031E0,-9.257830620E0,-5.388337612E0
3.322822037E0,-1.434497118E0,-9.516255379E0,-4.919344425E0
3.332535006E0,-1.537388563E0,-1.002861881E1,-3.738785267E0
3.342248808E0,-1.441675663E0,-1.030409241E1,-4.263112545E0
3.351963339E0,-1.367498159E0,-9.506684303E0,-5.426921844E0
3.361676985E0,-2.044965982E0,-8.410173416E0,-6.049354553E0
3.371389954E0,-2.662613392E0,-7.581957817E0,-5.347659588E0
3.381103756E0,-2.382653236E0,-7.311269760E0,-4.191328049E0
3.390818235E0,-1.518245935E0,-7.232306480E0,-5.094020367E0
3.400531985E0,-9.436694384E-1,-7.196413994E0,-6.535097599E0
3.410244902E0,-8.048857450E-1,-7.479066372E0,-7.650751114E0
3.419958704E0,-9.556335211E-1,-7.742276669E0,-7.998009682E0
3.429673183E0,-1.295713425E0,-7.861917973E0,-7.885547161E0
3.439386933E0,-2.088036776E0,-7.792526245E0,-7.686942577E0
3.449099850E0,-1.865504384E0,-7.359126091E0,-7.804191113E0
3.458813600E0,-8.838488460E-1,-6.885347366E0,-8.122436523E0
3.468528131E0,-3.212364316E-1,-6.346662998E0,-7.964509964E0
3.478241881E0,-2.925225794E-1,-6.020939827E0,-7.634001732E0
3.487954798E0,-6.107679605E-1,-6.459125519E0,-8.388339043E0
3.497668548E0,-1.499103427E0,-6.981060028E0,-8.730512619E0
3.507383079E0,-2.550150633E0,-6.540481567E0,-8.328517914E0
3.517096829E0,-2.538186550E0,-5.475077152E0,-8.836095810E0
3.526809693E0,-2.289033890E0,-4.464707851E0,-9.089735031E0
3.536523495E0,-2.219642162E0,-3.997808456E0,-8.912666321E0
3.546238027E0,-1.903789520E0,-3.358625650E0,-8.601300240E0
3.555951777E0,-1.456032634E0,-2.645265341E0,-9.183054924E0
3.565664641E0,-1.302891970E0,-2.874976397E0,-8.860024452E0
3.575378443E0,-1.465603828E0,-3.567100286E0,-8.515158653E0
3.585092975E0,-1.099202871E0,-3.866203070E0,-8.795417786E0
3.594806620E0,-6.011967063E-1,-4.139284134E0,-1.012642574E1
3.604519589E0,-7.713862062E-1,-4.718646049E0,-1.036092186E1
3.614233391E0,-8.503493667E-1,-4.361816406E0,-1.011446095E1
3.623947923E0,-1.151844978E0,-3.839882135E0,-9.738489151E0
