"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.513394756E0,-4.433223903E-1,4.621059597E-1,5.008947477E-2
2.523107204E0,-4.457657933E-1,3.863608837E-1,-9.773556143E-2
2.532820537E0,-4.421007037E-1,2.776300907E-1,-2.553341687E-1
2.542534652E0,-4.518742561E-1,1.273616552E-1,-3.787252903E-1
2.552247881E0,-4.787515402E-1,-3.756710514E-2,-4.373666346E-1
2.561960381E0,-5.325061083E-1,-2.183778882E-1,-4.165978432E-1
2.571673766E0,-6.363501549E-1,-4.590517282E-1,-3.457395434E-1
2.581387829E0,-7.829535007E-1,-7.595885396E-1,-2.553341687E-1
2.591101162E0,-9.210049510E-1,-1.023474574E0,-1.441599578E-1
2.600813610E0,-9.588775039E-1,-1.156639338E0,-2.809897438E-2
2.610526943E0,-9.368869662E-1,-1.178629756E0,5.497625470E-2
2.620241058E0,-1.041952729E0,-1.030804753E0,8.185353130E-2
2.629954287E0,-1.303395391E0,-6.618530154E-1,1.172826737E-1
2.639666839E0,-1.540556788E0,-2.794626355E-1,2.431172132E-1
2.649380173E0,-1.332715988E0,-8.032641560E-2,3.762819171E-1
2.659094235E0,-8.012788892E-1,2.654131353E-1,4.520269632E-1
2.668807568E0,-3.211529553E-1,7.272136807E-1,4.862344265E-1
2.678520016E0,-3.907895386E-1,5.488462448E-1,5.021164417E-1
2.688233350E0,-1.026070714E0,3.301629424E-1,4.227063060E-1
2.697947464E0,-1.216655016E0,6.099309921E-1,3.494046330E-1
2.707660693E0,-7.841751575E-1,8.664868474E-1,1.966928244E-1
2.717373245E0,-3.907895386E-1,7.296570539E-1,-2.504473627E-1
2.727086579E0,-3.370349705E-1,5.671716928E-1,-7.452336550E-1
2.736800641E0,-2.576248348E-1,2.849602401E-1,-9.297095537E-1
2.746513975E0,6.368082762E-2,9.315420687E-2,-9.040539265E-1
2.756226423E0,4.778352678E-1,2.840439789E-2,-8.063184023E-1
2.765939756E0,7.124006152E-1,-2.257080674E-1,-6.218425035E-1
2.775653870E0,7.930324674E-1,-4.700469673E-1,-3.274141252E-1
2.785367100E0,8.431219459E-1,-5.580089688E-1,3.542914242E-2
2.795079600E0,8.846595287E-1,-6.594096422E-1,3.115321100E-1
2.804792985E0,9.249754548E-1,-6.923953891E-1,4.056025743E-1
2.814507048E0,1.021489382E0,-5.238015056E-1,3.518480062E-1
2.824220381E0,1.154654026E0,-3.503209054E-1,2.455606014E-1
2.833932829E0,1.273158431E0,-2.880144715E-1,1.575985998E-1
2.843646162E0,1.361120462E0,-3.283303976E-1,1.026223376E-1
2.853360277E0,1.398992896E0,-3.845283389E-1,6.230641901E-2
2.863073506E0,1.377002478E0,-3.796415627E-1,3.787253052E-2
2.872786006E0,1.320804477E0,-3.344388604E-1,3.909422457E-2
2.882499339E0,1.251167893E0,-2.806843221E-1,4.153761268E-2
2.892213454E0,1.147323847E0,-2.342599183E-1,2.199050039E-2
2.901926683E0,9.506310225E-1,-1.927223057E-1,-1.466033421E-2
2.911639183E0,6.806365848E-1,-1.218640283E-1,-5.497625470E-2
2.921352568E0,4.094203711E-1,9.926267713E-2,-6.474980712E-2
2.931066631E0,2.249445021E-1,5.903838873E-1,-4.886778072E-2
2.940779964E0,1.699682474E-1,1.141368151E0,-2.932066843E-2
2.950492412E0,1.724116355E-1,1.362494826E0,3.298575059E-2
2.960205745E0,1.430909634E-1,1.197566032E0,1.368297935E-1
2.969919808E0,7.589777559E-2,8.848122358E-1,2.125748396E-1
2.979633141E0,1.359135192E-2,5.610632300E-1,2.418955117E-1
2.989345589E0,-2.916795574E-2,2.544178963E-1,2.370087355E-1
2.999058923E0,-9.025268257E-2,-1.679829881E-2,2.137965411E-1
3.008773037E0,-1.940967143E-1,-2.782409191E-1,2.052446753E-1
3.018486266E0,-2.991624475E-1,-5.250232220E-1,1.954711229E-1
3.028198766E0,-3.492519259E-1,-6.618530154E-1,1.600419879E-1
3.037912100E0,-3.504736125E-1,-6.300889254E-1,1.160609797E-1
3.047626214E0,-3.199312389E-1,-4.895940721E-1,6.474980712E-2
3.057339443E0,-2.918322682E-1,-3.662029207E-1,-6.108472589E-3
3.067051943E0,-3.016058207E-1,-3.100049794E-1,-8.551861346E-2
3.076765329E0,-3.468085229E-1,-2.965663373E-1,-1.404948682E-1
3.086479391E0,-4.066715539E-1,-2.941229641E-1,-1.588202864E-1
3.096192620E0,-4.750864506E-1,-2.635805905E-1,-1.539335102E-1
3.105905120E0,-5.312843919E-1,-2.354816198E-1,-1.539335102E-1
3.115618506E0,-6.265766025E-1,-3.051182032E-1,-1.808107942E-1
3.125332568E0,-8.660287261E-1,-4.297310412E-1,-2.296785712E-1
3.135045798E0,-1.217876673E0,-4.614951015E-1,-2.321219593E-1
3.144758298E0,-1.590646267E0,-4.614951015E-1,-1.087308154E-1
3.154471683E0,-1.561325550E0,-3.100049794E-1,1.197260618E-1
3.164185745E0,-1.158013701E0,-1.157555580E-1,3.628432751E-1
3.173898975E0,-8.929060102E-1,-1.047603041E-1,5.632011890E-1
3.183611527E0,-1.096928954E0,-4.920374751E-1,6.560499668E-1
3.193324860E0,-1.693268657E0,-4.297310412E-1,5.326588154E-1
3.203038923E0,-1.765348554E0,1.236965731E-1,3.347443044E-1
3.212752152E0,-9.772028923E-1,4.523324072E-1,7.941014320E-2
3.222464704E0,-1.574458778E-1,1.896680743E-1,-3.542914093E-1
3.232178037E0,8.811471611E-2,2.962609194E-2,-6.438329816E-1
3.241892100E0,1.345391124E-1,7.635590620E-3,-5.717530251E-1
3.251605329E0,3.092414141E-1,6.872031838E-2,-3.335226178E-1
3.261317881E0,6.708629727E-1,1.933331639E-1,-1.038440317E-1
3.271031214E0,9.127585292E-1,1.346918195E-1,8.185353130E-2
3.280745277E0,9.567395449E-1,-9.009996802E-2,2.528907657E-1
3.290458506E0,9.225320816E-1,-3.283303976E-1,3.787252903E-1
3.300171006E0,8.797727823E-1,-5.409052372E-1,3.469612300E-1
3.309884391E0,8.932114244E-1,-5.738909841E-1,1.392731816E-1
3.319598454E0,9.921686649E-1,-4.358395338E-1,-1.575985998E-1
3.329311683E0,1.114338160E0,-2.892361879E-1,-4.019374847E-1
3.339024183E0,1.207186937E0,-2.391466945E-1,-5.179984570E-1
3.348737568E0,1.225512266E0,-2.904578745E-1,-5.179984570E-1
3.358451631E0,1.191304922E0,-4.016320705E-1,-4.569137394E-1
3.368164860E0,1.163205862E0,-4.553866386E-1,-3.897205591E-1
3.377877360E0,1.132663488E0,-3.759764731E-1,-3.323009014E-1
3.387590693E0,1.067913771E0,-1.768402755E-1,-2.919849753E-1
3.397304808E0,9.604045749E-1,6.627693027E-2,-2.541124523E-1
3.407018037E0,8.125795722E-1,3.118375242E-1,-1.759240031E-1
3.416730537E0,6.183301210E-1,5.537330508E-1,-1.466033421E-2
3.426443870E0,4.155288339E-1,7.601994276E-1,1.820324808E-1
3.436157985E0,2.628170252E-1,9.349017143E-1,2.968717813E-1
3.445871214E0,1.467560530E-1,1.063179612E0,3.066453338E-1
3.455583714E0,5.146388337E-2,1.121821046E0,2.565558553E-1
3.465297048E0,-4.627167806E-2,1.054627776E0,1.575985998E-1
3.475011110E0,-1.757712960E-1,8.811471462E-1,2.321219631E-2
3.484724339E0,-3.284831047E-1,7.137750387E-1,-1.062874198E-1
3.494436839E0,-4.604261220E-1,5.891621709E-1,-1.942494214E-1
3.504150225E0,-5.422796607E-1,4.364503622E-1,-2.480039895E-1
3.513864287E0,-5.801522136E-1,1.798945218E-1,-2.907632887E-1
3.523577516E0,-5.972558856E-1,-1.340809762E-1,-3.188622594E-1
3.533290016E0,-5.960342288E-1,-3.845283389E-1,-3.261924386E-1
3.543003350E0,-5.850389600E-1,-5.152496696E-1,-3.261924386E-1
3.552717464E0,-5.728220344E-1,-5.677825212E-1,-3.335226178E-1
3.562430693E0,-5.154023767E-1,-5.543438792E-1,-3.542914093E-1
3.572143193E0,-4.311054647E-1,-4.773771465E-1,-3.432961702E-1
3.581856527E0,-3.590254784E-1,-3.857500553E-1,-2.834331393E-1
3.591570589E0,-3.064926267E-1,-3.087832928E-1,-1.954711229E-1
3.601283923E0,-3.455868363E-1,-3.075616062E-1,-1.136175916E-1
3.610996318E0,-6.473453641E-1,-3.332171738E-1,-6.474980712E-2
3.620709704E0,-1.134801507E0,-2.305948436E-1,-1.710372418E-2
3.630423766E0,-1.420830727E0,1.618745178E-2,6.963659078E-2
3.640136995E0,-1.194664478E0,6.383354217E-2,2.015796006E-1
3.649849495E0,-7.401941419E-1,8.460234851E-2,3.310792148E-1
3.659562829E0,-4.811949134E-1,1.640124917E-1,3.457395434E-1
3.669276891E0,-8.037222624E-1,-2.672456801E-1,2.528907657E-1
3.678990225E0,-1.378071427E0,-4.969242513E-1,1.966928244E-1
3.688702673E0,-1.336381078E0,1.252236869E-2,2.284568697E-1
3.698416006E0,-7.475243211E-1,3.741439581E-1,1.319430023E-1
3.708130068E0,-3.859027624E-1,-7.666133344E-2,-2.186833173E-1
3.717843298E0,-3.150444627E-1,-1.707318127E-1,-5.693096519E-1
3.727555798E0,-2.234173864E-1,-3.145863488E-2,-5.644228458E-1
3.737269131E0,-7.070557028E-2,9.315420687E-2,-3.139754832E-1
3.746983193E0,1.846285909E-1,3.985778391E-1,-8.551861346E-2
3.756696527E0,4.900522232E-1,7.614210844E-1,6.108472496E-2
3.766408923E0,7.612683773E-1,9.678874612E-1,1.575985998E-1
3.776122308E0,9.005415440E-1,8.591566682E-1,2.321219593E-1
3.785836370E0,9.274188280E-1,6.282563806E-1,2.553341687E-1
3.795549600E0,9.103151560E-1,4.022429287E-1,1.856975704E-1
