"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.013469911E0,-2.147857428E0,-9.454640746E-1,-9.642776489E0
3.023182151E0,-2.147857428E0,-9.622138143E-1,-9.645169258E0
3.032895276E0,-2.162214279E0,-9.550353289E-1,-9.642776489E0
3.042609130E0,-2.174178362E0,-9.478568435E-1,-9.657133102E0
3.052322203E0,-2.174178362E0,-9.478568435E-1,-9.676275253E0
3.062034442E0,-2.159821510E0,-9.334999323E-1,-9.673882484E0
3.071747567E0,-2.157428741E0,-9.239286184E-1,-9.659525871E0
3.081461421E0,-2.145464659E0,-9.167501926E-1,-9.661918640E0
3.091174494E0,-2.147857428E0,-9.311071038E-1,-9.678668022E0
3.100886734E0,-2.135893345E0,-9.334999323E-1,-9.669096947E0
3.110599859E0,-2.095215321E0,-9.454640746E-1,-9.666704178E0
3.120313713E0,-2.090429783E0,-9.502496719E-1,-9.652347565E0
3.130026786E0,-2.073679924E0,-9.406784177E-1,-9.647562027E0
3.139739026E0,-2.083251238E0,-9.334999323E-1,-9.637990952E0
3.149452151E0,-2.102393866E0,-9.095717072E-1,-9.652347565E0
3.159166057E0,-2.119143486E0,-9.023932219E-1,-9.666704178E0
3.168879130E0,-2.133500576E0,-8.976075649E-1,-9.669096947E0
3.178591317E0,-2.135893345E0,-9.071788788E-1,-9.681061745E0
3.188304494E0,-2.150250196E0,-9.263214469E-1,-9.697811127E0
3.198018349E0,-2.135893345E0,-9.263214469E-1,-9.721739769E0
3.207731421E0,-2.140678883E0,-9.334999323E-1,-9.685847282E0
3.217443661E0,-2.138286114E0,-9.430712461E-1,-9.642776489E0
3.227156786E0,-2.140678883E0,-9.717850685E-1,-9.599705696E0
3.236870640E0,-2.107179403E0,-9.885348678E-1,-9.568598747E0
3.246583713E0,-2.088036776E0,-9.981061220E-1,-9.585348129E0
3.256295953E0,-2.090429783E0,-9.717850685E-1,-9.635597229E0
3.266009078E0,-2.143071890E0,-9.430712461E-1,-9.695418358E0
3.275722984E0,-2.178964138E0,-9.215358496E-1,-9.726525307E0
3.285436057E0,-2.190928221E0,-8.976075649E-1,-9.707382202E0
3.295148296E0,-2.186142683E0,-8.593224287E-1,-9.673882484E0
3.304861421E0,-2.162214279E0,-8.688937426E-1,-9.657133102E0
3.314575276E0,-2.135893345E0,-8.712865710E-1,-9.637990952E0
3.324288349E0,-2.135893345E0,-8.760721684E-1,-9.628418922E0
3.334000588E0,-2.150250196E0,-8.880363107E-1,-9.635597229E0
3.343713713E0,-2.164607286E0,-8.904291391E-1,-9.654740334E0
3.353427619E0,-2.171785593E0,-8.856434822E-1,-9.666704178E0
3.363140692E0,-2.167000055E0,-9.023932219E-1,-9.645169258E0
3.372852932E0,-2.171785593E0,-8.904291391E-1,-9.649954796E0
3.382566057E0,-2.159821510E0,-9.000003934E-1,-9.657133102E0
3.392279911E0,-2.159821510E0,-9.023932219E-1,-9.669096947E0
3.401992984E0,-2.162214279E0,-8.976075649E-1,-9.661918640E0
3.411705224E0,-2.150250196E0,-9.143573642E-1,-9.664311409E0
3.421418401E0,-2.152642965E0,-9.287142754E-1,-9.671489716E0
3.431132255E0,-2.140678883E0,-9.550353289E-1,-9.657133102E0
3.440845328E0,-2.131107569E0,-9.622138143E-1,-9.652347565E0
3.450557567E0,-2.126322031E0,-9.358927608E-1,-9.676275253E0
3.460270692E0,-2.121536493E0,-9.430712461E-1,-9.681061745E0
3.469984599E0,-2.126322031E0,-9.478568435E-1,-9.666704178E0
3.479697671E0,-2.121536493E0,-9.454640746E-1,-9.678668022E0
3.489409911E0,-2.107179403E0,-9.454640746E-1,-9.683454514E0
3.499123036E0,-2.116750717E0,-9.334999323E-1,-9.676275253E0
3.508836890E0,-2.104786634E0,-9.095717072E-1,-9.695418358E0
3.518550015E0,-2.100000858E0,-9.095717072E-1,-9.671489716E0
3.528262255E0,-2.104786634E0,-9.143573642E-1,-9.671489716E0
3.537975380E0,-2.104786634E0,-9.311071038E-1,-9.673882484E0
3.547689234E0,-2.107179403E0,-9.646066427E-1,-9.685847282E0
3.557402307E0,-2.104786634E0,-9.837492108E-1,-9.671489716E0
3.567114546E0,-2.111965179E0,-9.933205247E-1,-9.659525871E0
3.576827724E0,-2.121536493E0,-9.717850685E-1,-9.623633385E0
3.586541578E0,-2.123929262E0,-9.717850685E-1,-9.633204460E0
3.596254651E0,-2.145464659E0,-9.598209858E-1,-9.671489716E0
3.605966890E0,-2.162214279E0,-9.574281573E-1,-9.712167740E0
3.615680067E0,-2.188535452E0,-9.358927608E-1,-9.719346046E0
3.625393921E0,-2.205285072E0,-9.071788788E-1,-9.695418358E0
3.635106994E0,-2.214856386E0,-8.712865710E-1,-9.633204460E0
3.644819234E0,-2.214856386E0,-8.449655175E-1,-9.592526436E0
3.654532411E0,-2.236391783E0,-8.353942037E-1,-9.602098465E0
3.664246265E0,-2.219642162E0,-8.353942037E-1,-9.594920158E0
3.673959338E0,-2.193320990E0,-8.688937426E-1,-9.602098465E0
3.683671578E0,-2.176571369E0,-9.239286184E-1,-9.637990952E0
3.693384755E0,-2.155035973E0,-9.430712461E-1,-9.654740334E0
3.703098609E0,-2.119143486E0,-9.406784177E-1,-9.652347565E0
3.712811682E0,-2.128714800E0,-9.454640746E-1,-9.664311409E0
3.722523921E0,-2.128714800E0,-9.167501926E-1,-9.666704178E0
3.732237099E0,-2.140678883E0,-8.976075649E-1,-9.666704178E0
