"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.237595261E0,6.597150564E-1,5.528167486E-1,2.487675399E-1
2.247309584E0,9.529217482E-1,9.168817401E-1,1.913478971E-1
2.257023022E0,1.172826767E0,1.287055135E0,1.815743446E-1
2.266735730E0,1.287665963E0,1.624242902E0,1.974563748E-1
2.276449168E0,1.327981949E0,1.902789235E0,2.304421216E-1
2.286163491E0,1.321873426E0,2.092151880E0,3.110739589E-1
2.295876928E0,1.296217918E0,2.066496372E0,4.479037523E-1
2.305589584E0,1.264453769E0,1.834374309E0,6.079457402E-1
2.315303126E0,1.218029380E0,1.475196123E0,7.533273697E-1
2.325017397E0,1.174048424E0,1.032942772E0,8.364025950E-1
2.334730834E0,1.176491857E0,5.088357925E-1,8.241856694E-1
2.344443491E0,1.275449038E0,-1.178935245E-1,7.252284288E-1
2.354157032E0,1.480693698E0,-8.154810667E-1,5.627430081E-1
2.363871303E0,1.778787255E0,-1.476417780E0,3.941491842E-1
2.373584688E0,2.080545664E0,-1.889350533E0,2.279987335E-1
2.383297397E0,2.254026413E0,-1.807497025E0,1.298050396E-2
2.393010938E0,2.181946516E0,-1.159998894E0,-2.362451702E-1
2.402725209E0,1.878966212E0,-2.168507725E-1,-4.451549351E-1
2.412438595E0,1.446486354E0,6.029062271E-1,-5.538857579E-1
2.422151303E0,9.859074950E-1,1.026834249E0,-5.526640415E-1
2.431864845E0,5.827482939E-1,1.052489877E0,-4.769189954E-1
2.441579063E0,2.712161839E-1,8.240329623E-1,-3.828485310E-1
2.451292501E0,6.474980712E-2,4.538595080E-1,-3.180987239E-1
2.461005209E0,-2.932066843E-2,5.497625098E-3,-2.961082160E-1
2.470718647E0,-1.588202827E-2,-4.514161348E-1,-2.985515893E-1
2.480432970E0,9.773556143E-2,-8.325847983E-1,-3.071034551E-1
2.490146407E0,2.626643181E-1,-1.063485026E0,-3.168770075E-1
2.499859116E0,4.031592011E-1,-1.083032131E0,-3.107685447E-1
2.509572553E0,4.898995161E-1,-9.009997249E-1,-2.777827978E-1
2.519286876E0,5.326588154E-1,-5.967977643E-1,-2.374668717E-1
2.529000313E0,5.595360994E-1,-2.498365343E-1,-2.069245130E-1
2.538712970E0,6.181774139E-1,6.536065787E-2,-1.983726472E-1
2.548426511E0,7.244648337E-1,3.072561622E-1,-2.057028115E-1
2.558140782E0,8.478559852E-1,4.758500159E-1,-2.203631550E-1
2.567854220E0,9.553651214E-1,5.858024955E-1,-2.325800955E-1
2.577566876E0,1.044548869E0,6.444438696E-1,-2.386885732E-1
2.587280418E0,1.119072199E0,6.664343476E-1,-2.374668717E-1
2.596994688E0,1.159388065E0,6.615476012E-1,-2.399102598E-1
2.606708126E0,1.133732557E0,6.212316751E-1,-2.472404242E-1
2.616420782E0,1.037218690E0,5.564818382E-1,-2.460187376E-1
2.626134324E0,8.845068216E-1,5.015056133E-1,-2.142546773E-1
2.635848595E0,7.000309825E-1,4.831801951E-1,-1.568350345E-1
2.645561980E0,5.082249045E-1,4.880669713E-1,-9.941539168E-2
2.655274688E0,3.457395434E-1,4.782933891E-1,-6.276455522E-2
2.664988230E0,2.345653474E-1,4.404208660E-1,-4.321744293E-2
2.674702501E0,1.612636745E-1,4.001049399E-1,-2.122694254E-2
2.684415886E0,9.651386738E-2,4.037700295E-1,2.153236605E-2
2.694128595E0,2.076880634E-2,4.807367921E-1,9.239064902E-2
2.703842136E0,-8.185353130E-2,5.613686442E-1,1.693574041E-1
2.713556355E0,-1.942494214E-1,5.540384650E-1,2.060082406E-1
2.723269793E0,-2.724378705E-1,4.440859556E-1,2.084516287E-1
2.732982501E0,-2.870981991E-1,2.596100867E-1,2.047865391E-1
2.742695938E0,-2.406738251E-1,2.260134928E-2,2.060082406E-1
2.752410261E0,-1.392731816E-1,-2.522799075E-1,1.950129867E-1
2.762123699E0,1.466033421E-2,-5.369347334E-1,1.204896197E-1
2.771836355E0,1.979145110E-1,-7.739434838E-1,-3.833066672E-2
2.781549897E0,3.616215885E-1,-8.838959932E-1,-2.215848416E-1
2.791264168E0,4.935645759E-1,-8.362498879E-1,-3.694098890E-1
2.800977605E0,6.413896084E-1,-6.725428104E-1,-4.854708612E-1
2.810690261E0,8.014315963E-1,-4.282039404E-1,-5.819846988E-1
2.820403803E0,8.405258060E-1,-1.117850468E-1,-6.223006248E-1
2.830118074E0,6.157340407E-1,2.816005945E-1,-5.502206683E-1
2.839831459E0,9.407047927E-2,6.603258848E-1,-3.779617548E-1
2.849544168E0,-5.949652195E-1,8.680139780E-1,-1.934858710E-1
2.859257709E0,-1.253458619E0,8.887827396E-1,-8.719844371E-2
2.868971980E0,-1.742136359E0,8.411366940E-1,-1.267508045E-2
2.878685366E0,-2.063441992E0,7.666133046E-1,1.021642014E-1
2.888398074E0,-2.278460264E0,6.468872428E-1,2.499892414E-1
2.898111511E0,-2.437433243E0,5.015056133E-1,3.978142738E-1
2.907825834E0,-2.564489603E0,3.524588645E-1,5.077667832E-1
2.917539272E0,-2.667111874E0,2.254026383E-1,5.578562617E-1
2.927251980E0,-2.735526800E0,1.374406368E-1,5.627430081E-1
2.936965418E0,-2.746521950E0,1.044548824E-1,5.615213513E-1
2.946679741E0,-2.686658859E0,1.362189353E-1,5.664080977E-1
2.956393178E0,-2.570597887E0,2.449497581E-1,5.566345453E-1
2.966105834E0,-2.415442705E0,4.391991794E-1,5.175403357E-1
2.975819376E0,-2.238144398E0,6.786513329E-1,4.796678126E-1
2.985533647E0,-2.048781633E0,9.266552925E-1,4.637857676E-1
2.995247084E0,-1.871636033E0,1.127013206E0,4.808894992E-1
3.004959741E0,-1.728697777E0,1.245517612E0,5.248705149E-1
3.014673282E0,-1.619966984E0,1.298050404E0,5.664080977E-1
3.024387553E0,-1.534448266E0,1.258956194E0,6.177192926E-1
3.034100938E0,-1.435491085E0,8.973346353E-1,7.020162344E-1
3.043813647E0,-1.359745979E0,3.426853120E-1,8.095253110E-1
3.053527084E0,-1.363411069E0,-1.630962193E-1,8.632798791E-1
3.063241407E0,-1.365854502E0,-6.041279435E-1,8.339592218E-1
3.072954845E0,-1.347529054E0,-8.374716043E-1,7.411104441E-1
3.082667501E0,-1.296217918E0,-7.849387527E-1,6.372663975E-1
3.092381043E0,-1.263232112E0,-5.173876286E-1,5.322006941E-1
3.102095313E0,-1.268118858E0,-6.169557199E-2,4.503471553E-1
3.111808751E0,-1.269340634E0,4.734066129E-1,4.161396921E-1
3.121521407E0,-1.211920977E0,7.324058414E-1,3.892624080E-1
3.131234949E0,-1.112963676E0,6.566607952E-1,3.513898849E-1
3.140949220E0,-1.005454540E0,4.196520746E-1,3.147390485E-1
3.150662605E0,-9.040539265E-1,1.618745178E-1,2.780882120E-1
3.160375313E0,-8.038749695E-1,-3.115320951E-2,2.463241518E-1
3.170088751E0,-6.951441765E-1,-1.814216375E-1,2.047865391E-1
3.179803074E0,-5.570927262E-1,-2.791571915E-1,1.327065676E-1
3.189516511E0,-3.713951409E-1,-3.463504016E-1,3.497100621E-2
3.199229168E0,-1.380514801E-1,-4.184303582E-1,-7.864658535E-2
3.208942709E0,1.441599578E-1,-4.782933891E-1,-1.947075576E-1
3.218656980E0,4.715740979E-1,-5.186093450E-1,-3.058817685E-1
3.228370418E0,8.185353279E-1,-5.418215394E-1,-4.048390090E-1
3.238083074E0,1.145949483E0,-5.650337338E-1,-4.830274582E-1
3.247796616E0,1.418387294E0,-5.748072863E-1,-5.538857579E-1
3.257510886E0,1.627297044E0,-5.308262706E-1,-6.210789680E-1
3.267224272E0,1.762905240E0,-4.098785222E-1,-6.968240142E-1
3.276936980E0,1.823989868E0,-2.144073844E-1,-7.872294188E-1
3.286650418E0,1.814216375E0,8.612946421E-2,-8.666395545E-1
3.296364741E0,1.743358135E0,4.880669713E-1,-8.959602118E-1
3.306078178E0,1.644400835E0,8.826742768E-1,-8.226585388E-1
3.315790834E0,1.544221878E0,1.141673565E0,-6.418477297E-1
3.325504376E0,1.439156175E0,1.179545999E0,-4.133908749E-1
3.335218647E0,1.248571754E0,9.840749502E-1,-2.655658424E-1
3.344932032E0,9.089407325E-1,6.187883019E-1,-2.753393948E-1
3.354644741E0,4.850127101E-1,2.718270421E-1,-3.584146202E-1
3.364358178E0,9.529217333E-2,1.032331884E-1,-4.036173224E-1
3.374072501E0,-2.028012872E-1,2.015795931E-2,-3.852919042E-1
